description,is_gen_pub,source
GOD FAMILY COUNTRY Follower of Christ Huguenots Texan exiled in KS #TedCruz2016 #2A #NRA #ProLife #SoldierMom #Israel #Royals #kubball #KCChiefs  or British humor? I'm in. @DrakeUniversity & @DrakeJMC alum,1,Bostong Marathon Bombing
Want to know everything about celebrities? Get your fix in one place. This is the best source to know about the life of every kind of famous. #InstantFollowBack,0,Bostong Marathon Bombing
All about media in all the ways it impacts our lives. Analysis  STILL believes Trammell should be in HOF,0,Bostong Marathon Bombing
Longtime advocate for ending the Drug War // Comms @MIRACoalition // Moonlighting @Reuters & sometimes @cjr & @POLITICOMag // Saturday nights @2RRR885 #Sydney,0,Bostong Marathon Bombing
Headlines and breaking news from MSN UK News.,0,Bostong Marathon Bombing
_ü. Daughter of a King. Mother of geniuses. Wife of a rockstar. Seahawks fan.  _ü,1,Bostong Marathon Bombing
I'm jus livin my life PackerNation #MilTown414 #ColeWorld #TeamPisces ¥_ö©¥¨(ü¦üÀü¦)¥_ö©¥¨,1,Bostong Marathon Bombing
I ª´ my amazing boyfriend,1,Bostong Marathon Bombing
Nonprofit major gifts fundraiser. Currently raise $ for Consumer Reports. My tweets and opinions are my own.,0,Bostong Marathon Bombing
Educational Assistant at BBHCSD,0,Bostong Marathon Bombing
Follow the oatmeal.,1,Bostong Marathon Bombing
Russian Roulette professional  empathy and laughter! Secularist #Texas Irish-American secularism. End religion in politics,1,Bostong Marathon Bombing
Digital Eel,0,Bostong Marathon Bombing
WBRP,0,Bostong Marathon Bombing
#DFS #NFL #NBA,0,Bostong Marathon Bombing
@TFP #NHLBruins Correspondent,0,Bostong Marathon Bombing
Oftimes Sleepy..Connector *Guide/Student* New Yorker!~Universe Child~On Journey of Infinite Choices! Supportive TruthSeeker! Ardent SW  advocate & LONGHORN. Dir. Texas for Our America Initiative  formerly Tx4GaryJohnson. #tlot #txlege #Rangers #Mavs #Hook,1,Bostong Marathon Bombing
Write about cops & robbers for @WSJ. Focus on @NYPDnews. Proud spouse to @Laena. Trained chef. On the hunt for edibles. Share them here: http,0,Bostong Marathon Bombing
If Carlsberg did Dads....,1,Bostong Marathon Bombing
Independent,1,Bostong Marathon Bombing
Work in tourist sector in Belfast. PR postgraduate and Art History & Geography graduate. Wish I didn't have to waste time sleeping!,1,Bostong Marathon Bombing
27; Dominican & Afro-American; Eagle Brother of Alpha Nu Omega,1,Bostong Marathon Bombing
Love Ireland and her talented offspring......,1,Bostong Marathon Bombing
Inspiring to live a better life. Balance,1,Bostong Marathon Bombing
Sports Anchor/Reporter @WLNS CBS TV6 | Fantasy Football Addict| FAB member| Syracuse University Alum| Aì | Sports Chick| Boston Native,0,Bostong Marathon Bombing
drama,1,Bostong Marathon Bombing
2014 Team USA Triathlete. #RRCA #Coach. #Runner for @PRRaceTeam. #Triathlete for @MavMulti. 2015 #IM703WC qualifier. #IMLOU2016,1,Bostong Marathon Bombing
Art  anti-social butterfly  pop-culturalist  virtual philosopher  ecstatic dancer  political & java junkie  Pushcart nominee,1,Bostong Marathon Bombing
Content Specialist | I won most talkative in 8th grade and still live up to the title.,1,Bostong Marathon Bombing
The Greater Fool,1,Bostong Marathon Bombing
The best kind of therapy is beach therapy...,1,Bostong Marathon Bombing
You know when @zacbrownband sings I believe that I was born with a song inside of me? I feel that way. But,1,Bostong Marathon Bombing
Crazed loner. Random person on the internet who's not an expert on anything. Except ice cream. Eats twitter eggs for protein after training.  @BIGEAST & @StJohnsRedStorm SID. @StJohnsU 2-time Sport Management alumnus. #BostonStrong,1,Bostong Marathon Bombing
Community/Technology Activist/Christzen,1,Bostong Marathon Bombing
÷É Pop ÷É Music ÷É Lifestyle ÷É Author÷É Entertainment  ÷É Model  ÷É God's Child      ÷É Blogger ÷É Doctoral Candidate ÷É Lambily ÷É Lover ÷É Fabulous Business ÷É,0,Bostong Marathon Bombing
NCTJ consultant. Fast Company and News Deeply digital copy editor. Travel writer. Caffeine and peanut butter addict. Founding member of @WEP_Cambridge,0,Bostong Marathon Bombing
MLS,1,Bostong Marathon Bombing
#CreativeMornings is a free monthly speaker series for creative types. We provide coffee,0,Bostong Marathon Bombing
Kelly Gordon. Former news producer. Weather geek. Minnesotan. Curious. Positive like whoa. Addicted to saying Dude. ENFP. Co-host of the Sorta Awesome podcast.,0,Bostong Marathon Bombing
writer,1,Bostong Marathon Bombing
Daddy,1,Bostong Marathon Bombing
Executive Editor,1,Bostong Marathon Bombing
it's not all it's hyped up to be,1,Bostong Marathon Bombing
Standing for liberty when our government won't,0,Bostong Marathon Bombing
Rational anarchist and sovereign individual. Likes: motorcycles,1,Bostong Marathon Bombing
I'm interested in politics and current events - I'm also a Vancouver Canucks Fan. #YLCBC,1,Bostong Marathon Bombing
and mobile apps.,1,Bostong Marathon Bombing
heroes always get remembered but you know legends never die,1,Bostong Marathon Bombing
A superior man is modest in his speech  moviebuff  Dad  dog-lover  loner.,1,Bostong Marathon Bombing
#Horror author,1,Bostong Marathon Bombing
Though the mountain may crumble,1,Bostong Marathon Bombing
Chief Political Reporter for KSTP-TV. Author,0,Bostong Marathon Bombing
Where writers connect,0,Bostong Marathon Bombing
Personal Growth Expert,1,Bostong Marathon Bombing
ABC News journalist,0,Bostong Marathon Bombing
Get the latest headlines from Houston news,0,Bostong Marathon Bombing
Pittsburgh's @NPR News Station.,0,Bostong Marathon Bombing
Communications at Utica National Insurance. Spokesmen Podcaster. Bruins fan. Emerson alum. Listening & learning are not 9-5 activities,1,Bostong Marathon Bombing
WORLDS MOST VERSATILE DJ and CEO of #TeamFlorida If you dont know #GoogleMe #StreetGorillas #Coast2CoastDjs Im gon make the whole world #TurnOn #TuneIn #TurnUp,1,Bostong Marathon Bombing
Follow Your Passion:  Triathlon,0,Bostong Marathon Bombing
Engaged,1,Bostong Marathon Bombing
The candle that burns twice as bright burns half as long | Instagram - Olivemay93.,1,Bostong Marathon Bombing
MUSLIM,1,Bostong Marathon Bombing
Reporter for 24/7 News. Covering California and Entertainment. Probably wearing headphones right now. Headlines belong to the man,0,Bostong Marathon Bombing
Nigerian Photographer living in Lagos.  RT äÊ endorsement.,1,Bostong Marathon Bombing
Uniting Runners Across Americaã¢ #UnitedWeRun,0,Bostong Marathon Bombing
hey dudes are you ready to,1,Bostong Marathon Bombing
SilverLake Photography is a talent rep agency & photo-video production company based in London,0,Bostong Marathon Bombing
ÏÎLife without emojis is no fun,1,Bostong Marathon Bombing
Im from Brooklyn NY,1,Bostong Marathon Bombing
Mets Giants Knicks Rangers Jill Harrison. Not necessarily in that order.,1,Bostong Marathon Bombing
Host of The JustUs Geeks Podcast,0,Bostong Marathon Bombing
Superhero. I can smell bs from a mile away. Father. Friend. Seriously warped sense of humor & wit.  You'll get it eventually.  product management & digital loyalty. Travel & bourbon buff. Personal account.,1,Bostong Marathon Bombing
I don't care to belong to a club that accepts people like me as members.,1,Bostong Marathon Bombing
I use Twitter to talk about the Dodgers  family caregiver  sports nut  food fan  Vegas groupie  native San Diegan (Opinions do not represent my clients/employer),1,Bostong Marathon Bombing
  Ð_ U ¢ Ñ  Ð_     In the Advanced DE,0,Bostong Marathon Bombing
Love Breaking News & Tweeting & Talking About It! What I love more? My AMAZING girls who inspire me each day! Haters: Go away and maybe read a book?,1,Bostong Marathon Bombing
SVP for Greater Media  Fake People Twatch. No Matter What They Gonna Love Me For My Ambition ¥,1,Bostong Marathon Bombing
@crespojbs's girl Û¢ snapchat: celinemorong,1,Bostong Marathon Bombing
President,1,Bostong Marathon Bombing
PR and #mapoli junkie,1,Bostong Marathon Bombing
This feed provides timely #interstate #traffic info & RT's  for I-95 in #RI. Pre-plan your trip or use a text reader on the go. Stop Distracted Driving!,0,Bostong Marathon Bombing
Love to chat about entertainment,1,Bostong Marathon Bombing
£ÀPr0G,1,Bostong Marathon Bombing
Broadcast Journalist Û¢ Stop labelling  space geek  lego builder  runner  traveler  skier  libertarian  #UGA. My opinions are my own.,0,Bostong Marathon Bombing
what's cooler than being ice cool?....ICE COLD! SnapChat: @gazcambo8 Insta: gazcambo8,1,Bostong Marathon Bombing
A friendly community for runners of all ages,0,Bostong Marathon Bombing
live. learn. let go. |10Û¢14| ig:cassieaxnsworth  gov't social media strategist  mom to 3 boys  professional dilettante. I own these opinions.,1,Bostong Marathon Bombing
#Boston's only alt weekly. #news #nightlife #music #arts #film #craftbeer #comics #food #drinks #sex #shopping. Tweets are not Dig Boston editorial stances.,0,Bostong Marathon Bombing
'Its a BONE!!!' --from 'Scrooged'.   Artist with many obsessions.  #RebelScience #BrimstoneSky #DegenerateArtist  Agile Evangelist  father of 3  husband of @aosultan.,1,Bostong Marathon Bombing
Watch CNN's best video and breaking news here!,0,Bostong Marathon Bombing
Just living life to the fullest. Rock girl. Future writer. Tattoo chick.,1,Bostong Marathon Bombing
CNN Senior Congressional Producer,0,Bostong Marathon Bombing
Obsessive storyteller. The audience is my shepherd.,1,Bostong Marathon Bombing
I make gloves for dogs.,1,Bostong Marathon Bombing
The official Twitter of Tampa Bay's CW44. DEFY your world,0,Bostong Marathon Bombing
I enjoy a cheese,1,Bostong Marathon Bombing
Service Management & Customer Experience Management  Educator,0,Bostong Marathon Bombing
Editor/writer. Runner,1,Bostong Marathon Bombing
Baseball,1,Bostong Marathon Bombing
Tex-Mex in DC. Journalism enthusiast. Proud @agnesscott,1,Bostong Marathon Bombing
Social Media Manager/Consultant,1,Bostong Marathon Bombing
"© DI at hand I wanted Ì ""be © PI lawyer journalist but eventually the public law is not so bad. # L2Droit #Nirvana #Beatles #MademoiselleK #RockMusic #OITNB #NDDP",1,Bostong Marathon Bombing
Communications pro,1,Bostong Marathon Bombing
Engaged in struggle for prison abolition and militant feminism. Nanny by day. Avid reader/writer. Living with PTSD. #FreeManning #FreeHammond #BlackLivesMatter,1,Bostong Marathon Bombing
Xbox Gamer with a somewhat unhealthy obsession over Atlanta professional sports and pro wrasslin'. #RatedR,1,Bostong Marathon Bombing
T-Mobile and Tech enthusiast,1,Bostong Marathon Bombing
If in doubt. Be sound.,1,Bostong Marathon Bombing
Tweeting and talking with you about #Denver area news,0,Bostong Marathon Bombing
~ I Spread News,0,Bostong Marathon Bombing
We're covering news you won't necessarily find in the mainstream,0,Bostong Marathon Bombing
Broadcast Journalist @WAMCRadio  Dave Lucas ªÁ's music,0,Bostong Marathon Bombing
I'm an education reporter at The Colorado Springs Gazette. I cover six local school districts and higher education.,0,Bostong Marathon Bombing
Executive Producer of  ACN's News Night and wife of @WillMcAvoyACN. Not affiliated with @HBO or #theNewsroom.,0,Bostong Marathon Bombing
Partner of @MA_Fowler,1,Bostong Marathon Bombing
Comcast SportsNet Bay Area and Comcast SportsNet California. Home of the Giants,0,Bostong Marathon Bombing
Olivia's dad. Boston sports and hockey enthusiast. born and raised in Wisconsin. Views are my own  entertainment and more. Maintained by @AshleyCarelock  @CMautner and @savvyliterate. Snapchat: http,1,Bostong Marathon Bombing
22. Arkansas. Kappa Alpha Order. .,1,Bostong Marathon Bombing
Lover of theatre,1,Bostong Marathon Bombing
drug safety & interactions. Story ideas: tips4davidkroll@gmail.com,1,Bostong Marathon Bombing
"_O_m ""Û"" É _____ m__ """" â ____ _á_¡_¼ ________; ""Û"" Ü ____ ""à ___ ¡"" ""_¼ _________ ü_¼_¡; ""_____ ± ___« ___ ¡ ""_¼ _____ ¼"" Ä ""U_m__"" _ü ""__ _ ± _ü_á ___ m"" _m _ü __ _À ___ È_ü ""a_u_¼_m? ""_____ ± ___« __ ""U_m _Á_Ï_ ÷. # ""___ Ü ___ ¡__"" _ü ""Û"" Ä ""__ Ó ___ | _« ""Î I'm not a conductor.",1,Bostong Marathon Bombing
Giornalista pubblicista dal 2001  and streaming worldwide on your smartphone with the @iheartradio app! #WISN1130,1,Bostong Marathon Bombing
Independent journalist. Former science correspondent @pritheworld & @nprscience. Frequent contributor to @NPRGoatsandSoda RTs not endorsements.,0,Bostong Marathon Bombing
68 yr old gardener Love Nature and Mother Earth   quick temper/known to curse Strongly against prominently jewish banking kabal and their wars and Globalism,1,Bostong Marathon Bombing
Social Media Manager / Never not lurking  rockstars. || alejandra  Û¢ 21 Û¢ weed mami Û¢ hex girl Û¢ v gay Û¢ don't come into my mentions unless you're ready to feel this wrath.,1,Bostong Marathon Bombing
I give good hair and I fix 7$ haircuts,1,Bostong Marathon Bombing
Anchor/Producer for KBOI 2News,0,Bostong Marathon Bombing
anti-Totalitarian- in all forms. Conservative personally,1,Bostong Marathon Bombing
University of Iowa Alumni,1,Bostong Marathon Bombing
Breaking news reporter @OrlandoSentinel; formerly of @BostonGlobe,0,Bostong Marathon Bombing
Motivational speaker,1,Bostong Marathon Bombing
A conservative independent living the American Dream and committed to making life a no spin zone. Husband,1,Bostong Marathon Bombing
Professional-grade fangirl.  & funnies | ktabacek1@oxfam.org.uk,1,Bostong Marathon Bombing
All Dogs go 2 Heaven...I used to be a Black Sheep now I'm just a Goat...#Capricorn #OlodoNationã¢#TeamManUnitedª´#HipHopª´ #THC÷¼ #80'sBaby IG:@pharez_dante,1,Bostong Marathon Bombing
The Valley's Hit Music Leader @themorningmess @whosjoeyboy @theladyla @neeshiminaj @kimmiecaruba @natashacastles @djdecipha,0,Bostong Marathon Bombing
Waffle Wednesday Founder,1,Bostong Marathon Bombing
The 40th annual Rite Aid Cleveland Marathon is happening 5.21.17 and features one of the fastest courses in the country. #CLEmarathon,0,Bostong Marathon Bombing
Lynn Arditi,1,Bostong Marathon Bombing
Staff Writer for The Eagle-Tribune  Guardian Data Systems  #ROARERP  craft beer  disc golf  golf  anything with a beat and cynicism is always sprinkled on top,0,Bostong Marathon Bombing
Boston Born,1,Bostong Marathon Bombing
theatre,1,Bostong Marathon Bombing
I AM a big zero :) a stupid guy | I wont agree 100% with all my re tweets,1,Bostong Marathon Bombing
Senior Producer for The Now San Diego.,0,Bostong Marathon Bombing
A Quiet Professional with a Motto of strength & Honor..#USAMilitary #GreenBeret #GreenBeretFoundation #woundedwarriors #703 -482 -0623,1,Bostong Marathon Bombing
Engineer at Opal Labs in Portland,1,Bostong Marathon Bombing
#2A #Bourbon #BOTL #CCW Christian #Coffee #CowboyUp Constitutionalist #HeteroPride #Infidel #iPhone #JackRussell #LNYHBT #NRA ProGun/Life/Women #Remember911.,1,Bostong Marathon Bombing
@KHOU News Director | News Junkie | #Mom | #Wife | #Chicago native |  my name is Badie! #ISupportGaza,0,Bostong Marathon Bombing
We have a mission to alleviate suffering in Massachusetts. Tweeting about local events,0,Bostong Marathon Bombing
Soon-to-be grad school alum so job searching - community centred job where can help all thrive. Bringing new ideas to persistent social issues. | UBC&UW alum,1,Bostong Marathon Bombing
Social Media Writer & Creative. Known for @TheXFactor & @bgt (2009 - 2013) and @bbceastenders (2015).,1,Bostong Marathon Bombing
News organization serving New York's #HudsonValley (since 1871!) news@freemanonline.com,0,Bostong Marathon Bombing
TV Producer,0,Bostong Marathon Bombing
Christian Conservative,1,Bostong Marathon Bombing
Reporter 7 News Australia,0,Bostong Marathon Bombing
Love family & dogs. Midwest girl. Have a passion for outdoors but am terrified of fish. Enjoy finding new uses for old things. Get very excited about holidays.,1,Bostong Marathon Bombing
The Constitution is not an instrument for the govt to restrain the people; it is an instrument for the people to restrain the government. - Patrick Henry,1,Bostong Marathon Bombing
Social Media Influencer 1m+ #misc,1,Bostong Marathon Bombing
TEAM Mike Lopez Memorial Foundation. Our Vision to Eradicate #ALS. In Memory of Former OSU BEAVER Mike Lopez Jr.  #TEAMMikeLopez | #TEAMUp4aCURE  gun shooter #2A  #ECU Pirate Alum  Snapchat/IG: brycewagoner,0,Bostong Marathon Bombing
Pint-sized Sarcastic Southern fiancÌ©; professional hair&makeup do'r &I'm that walking disaster zone on @VH1 Saddle Ranch! @stelladot stylist @bing4stelladot,1,Bostong Marathon Bombing
fall and J. Crew. In vino veritas  y'all.,1,Bostong Marathon Bombing
Vet Tech. Mozilla open-source contributor (CatThief). Patriot. Gadget geek. #DeadliestCatch. Reality TV. Love cats & Labs. Support animal shelters & rescues!  Photographer  Dreamer  Influencer. Lover of Life  Light + Animals. Bipolar + Tourette's & fights,1,Bostong Marathon Bombing
Time Warner Cable News jack-of-all-trades,0,Bostong Marathon Bombing
Technology is a powerful tool designed to serve us; beware becoming its slave! Recovering fix-it addict searching for solutions to life's annoying problems.,1,Bostong Marathon Bombing
Associate professor.  Brain Fitness,1,Bostong Marathon Bombing
Providing premiere endurance races...Unite Half Marathon,0,Bostong Marathon Bombing
Founder of #CTOT! Former host of the Conservative Revolution show. Proud to be followed by @AllenWest @RealJamesWoods #CruzCrew,0,Bostong Marathon Bombing
Pennsylvania's source for news,0,Bostong Marathon Bombing
Emmy and Murrow award-winning journalist. Writer. Foodie. Over-the-top dog owner.,0,Bostong Marathon Bombing
Plus One Health Management Inc. is a leading provider of comprehensive fitness and wellness solutions for corporations and other discerning organizations.,0,Bostong Marathon Bombing
New Balance,0,Bostong Marathon Bombing
Radio Announcer at @FoxNews.  What you gonna do,0,Bostong Marathon Bombing
Panasonic PR girl. The more tea the better. Netflix addict. Aiming to live a life full of joy ÷Ûü,1,Bostong Marathon Bombing
Reporter/Anchor at KAAL ABC 6 News,0,Bostong Marathon Bombing
Stars and Stripes is a daily newspaper published for the U.S. military,0,Bostong Marathon Bombing
Welcome to the official U.S. Embassy #Ottawa Twitter account. Ambassador Heyman tweets from @BruceAHeyman. http,0,Bostong Marathon Bombing
Some days I'm the roadrunner. Some days I'm the coyote. Some days I'm the dynamite.,1,Bostong Marathon Bombing
Helping our 10.5 million members Thrive.Please do not share protected health information.Tweets are not medical advice.Mon-Fri 7am-5pm  @jessmarmor  @slangwise.,0,Bostong Marathon Bombing
Enjoys: Long runs. Copious amounts of coffee. Pictures of puppies or giraffes. All things @TexasTech.,1,Bostong Marathon Bombing
it is well with my soul ÛÊ CNU football #38  trading card collector  Baseball obsessed member of the CPL. Tigerw701 in the twitch community,1,Bostong Marathon Bombing
Viva la Resistance,1,Bostong Marathon Bombing
Deputy Editor at Fabulous magazine. Former Marie Claire/New York Post/ES mag/GH staffer. Cornish Londoner. Loves a good singsong. Mama to Boy Wonder.,0,Bostong Marathon Bombing
Fitness  Hudson  Litchfield  Merrimack  Milford and Southern NH. Account not monitored on weekends.,1,Bostong Marathon Bombing
Digital Media Strategist. All opinions are my own. Any & all follows,1,Bostong Marathon Bombing
Legal media consultant,1,Bostong Marathon Bombing
news,0,Bostong Marathon Bombing
The Journalism Students' Online News Service showcases the works of @EmersonCollege undergraduate and graduate journalism students @ecjrn,0,Bostong Marathon Bombing
Medical Registrar in Elderly Care Medicine. ACF in Medical Education with @CAMERAPUPSMD. Chairs @AoMEECG.  fashion  travel & social media. lover of sports & red wine.,1,Bostong Marathon Bombing
Creative,1,Bostong Marathon Bombing
Just have fun in your life,1,Bostong Marathon Bombing
CW affiliate in Pittsburgh,0,Bostong Marathon Bombing
Missouri-based Political Consultant. Carpe Diem. AMDG. Everything viewed here = exclusively my own.,1,Bostong Marathon Bombing
Student journalist at University of Glamorgan. My blogs are Grass Roots Journo (Articles) + This Mouth Spits Ink (poetry). Performance poet. RTs äÊ endorsements.  writing  taekwondo  martial arts  gaming  astronomy & freedom.,1,Bostong Marathon Bombing
Get ready for the premier Country Music Festival coming your way in 2016! Dates: Florence,0,Bostong Marathon Bombing
Political reporter for @RINPR,0,Bostong Marathon Bombing
Conservative  apps & SMS!,1,Bostong Marathon Bombing
The world's largest student missions conference. Since 1946,0,Bostong Marathon Bombing
/ I BELIEVE IN KARMA!!!  Baseball and NFL. Enjoy listening to music and discovering new artists. #SUFC #twitterblades #YCCC #SFGiants #49ers,1,Bostong Marathon Bombing
it's sunsets for me Û¢ GW'19,1,Bostong Marathon Bombing
Dewey Mooring is Vice President at Jennings,0,Bostong Marathon Bombing
Get #storiesbetweentheavenues on itunes now! http sam@inartists.co,1,Bostong Marathon Bombing
I am Canadian with a keen interest in US and world politics. I am here as a pundit,1,Bostong Marathon Bombing
The College of the Holy Cross is a highly selective,0,Bostong Marathon Bombing
PTPB / SC: andreaaoko,1,Bostong Marathon Bombing
i love food,1,Bostong Marathon Bombing
Science and hockey and work; oh my.,1,Bostong Marathon Bombing
JONAS. DNCE. DICAPRIO. HARINGTON. EFRON. CYRUS. LOVATO. GOMEZ. SULKIN. MARS. RADCLIFFE. TATUM. POTTERHEAD/GG/THRONES/Spidey/Bball/ met the JoBros on 10/19/12,1,Bostong Marathon Bombing
A freelance writer,1,Bostong Marathon Bombing
Brand new mother hen,1,Bostong Marathon Bombing
Hello|19|BandEnthusiast|LazyPOS,1,Bostong Marathon Bombing
I believe compassion for ourselves & others is key along with care for our planet,1,Bostong Marathon Bombing
Breaking news and features from the WSJ.,0,Bostong Marathon Bombing
Great are You Lord!,1,Bostong Marathon Bombing
NAUGHTY TROLL,1,Bostong Marathon Bombing
Jay Gildersleeve is talking about current events,1,Bostong Marathon Bombing
Traveller,1,Bostong Marathon Bombing
ë±rë_zëÀëáë± sìãë±ìãëµ | ëÔì  | 2018,0,Bostong Marathon Bombing
Things I love in no particular order: my husband,1,Bostong Marathon Bombing
I'm into supernatural things and hope one day to see a ghost!! And alot of other things! ;),1,Bostong Marathon Bombing
French Native,1,Bostong Marathon Bombing
hi i'm nice,1,Bostong Marathon Bombing
corporate investigator by day,1,Bostong Marathon Bombing
KellÌ© not Kelly! iDream,1,Bostong Marathon Bombing
Just a girl riding a NYC taxi cab somewhere in Manhattan. Warning: I can be a snarky bitch.,1,Bostong Marathon Bombing
If you ain't scared,1,Bostong Marathon Bombing
Hawaii's News Leader for Breaking News and Severe Weather. #HINews,0,Bostong Marathon Bombing
A child of the Most High God,1,Bostong Marathon Bombing
@washingtonpost product management for personalization,0,Bostong Marathon Bombing
Journalist. Copywriter. PR exec. Mum. Wife. Superwoman. Write for @standardnews & @mailonline & columnist for @EADT24 Director of @Its_RED_Ltd,0,Bostong Marathon Bombing
It's not a dog -- it's all North Carolina news all the time! NC Drudge fans' SECOND daily must-read!  book  art  copyright and finance related material.,0,Bostong Marathon Bombing
About http Social Media http Confessions http Encouragement http,0,Bostong Marathon Bombing
Reigning King of Latin Boston Pride #TLCArmy #LisaLopes Cape Verdean / Puerto Rican #Libra,1,Bostong Marathon Bombing
TRU$T NOBODYÑ  Eagles & RU football  Flyers & Sixers!,1,Bostong Marathon Bombing
boomer-gen. Phys Sci dude. Favs/RTs not nec endorsements. I have no Website btw/fwiw/fyi (link below by @maggiekb1). Edugrifter M_Rhee wallpaper comes-&-goes,1,Bostong Marathon Bombing
Catholic #TCOT #FlaCOT #TWCOT #TEAPARTY Conservative. #TGDN: SmalltalkwT Dont follow or tweet me if youre a prog or idiot (redundant) or dont want the truth,1,Bostong Marathon Bombing
Tech PR  Mr. Monk with manners. Knows where all the pretty rocks are (hint: it's not a secret).,1,Bostong Marathon Bombing
Boy bye.,1,Bostong Marathon Bombing
Discover what's up through the movement of tweets.,0,Bostong Marathon Bombing
Managing Director of North Wales Tourism Ltd. Working to keep sport clean. Views expressed here are entirely my own!,1,Bostong Marathon Bombing
Race Director of Canada Running Series including our Flagship event  nerd/geek  voice actor & unapologetically libertarian writer and ex-talkshow host. Opinions are mine alone.,0,Bostong Marathon Bombing
Entrepreneur. Copywriter. Content Marketer. Creative Human.  I help companies tell their stories. I also write on @Medium daily and snap cool things sometimes.   #RedSox and #Eagles Fan. Campaign Manager for @CharlieforGov,1,Bostong Marathon Bombing
Luxury travel. Fans of over-the-top opulence  VJ  human,1,Bostong Marathon Bombing
Owner & Digital Strategist at @LiveNewsStream1 - Tweet sports,0,Bostong Marathon Bombing
Created:[BlackICE,1,Bostong Marathon Bombing
Veteran. Backpacker. Hiker. Hammocker. Runner. Climber. Beer drinker. Twins fan. Guitar player. Student. Pizza Industry Worker. Graphic DesignerLife enjoyer.,1,Bostong Marathon Bombing
#Christian  #hosting and #infosec. Tweets on tech  France and wine.,1,Bostong Marathon Bombing
Media Designer Û¢ Texan Û¢ Passionate about UX Û¢ Learning Web Accessibility,1,Bostong Marathon Bombing
Just some guy,1,Bostong Marathon Bombing
consider my account was hacked. Got a boat? _ü to Ýµü Used to race,1,Bostong Marathon Bombing
Boring conversations with myself.,1,Bostong Marathon Bombing
22. IG: dylanmorgan12 Snap: morgandylan.,1,Bostong Marathon Bombing
a music freak..poet..and fun to be with...,1,Bostong Marathon Bombing
Kicking Ass for the Middle Class,0,Bostong Marathon Bombing
i drink #beer & screw women | dirty #moviemaker since 1997 | #FN-#LongBeach,1,Bostong Marathon Bombing
BA in Poli Sci & Journalism,1,Bostong Marathon Bombing
Thwart (...!) is a Greater #Cincinnati #Blog extolling the virtues of outlier music,0,Bostong Marathon Bombing
Freelance editor and writer living in Kaiserslautern,1,Bostong Marathon Bombing
The Sentinel & Enterprise covers all the news of North Central Massachusetts,0,Bostong Marathon Bombing
The latest Philadelphia area news,0,Bostong Marathon Bombing
Its all about a conversation . . . Xerox public sector,1,Bostong Marathon Bombing
News 96.5 is Orlando's 24-hr News,0,Bostong Marathon Bombing
Public Health Researcher tweeting about international health,1,Bostong Marathon Bombing
Coffee,1,Bostong Marathon Bombing
Your source for breaking news,0,Bostong Marathon Bombing
Home of Glenn Beck,0,Bostong Marathon Bombing
Almost instant news 2 web/paper,1,Bostong Marathon Bombing
Instagram/Snapchat - MerseyBlake  Music Lover Patriots Fan  Movie Geek,1,Bostong Marathon Bombing
A community news site and weekly paper serving the town of Brookline,0,Bostong Marathon Bombing
Search homes for sale in your area,0,Bostong Marathon Bombing
From BRAD BLOG & Brad Friedman. Trouble-making & muckraking since 2004! Hosts daily nationally syndicated #BradCast on Pacifica: http,0,Bostong Marathon Bombing
BritainÛªs largest independent regional news company,0,Bostong Marathon Bombing
Former TV & radio journalist branching off in a new direction. @SUNYGeneseo alum. Buffalonian. Fitness & health nut. Amateur guitarist. Mom to 3 cats. Optimist.,0,Bostong Marathon Bombing
Random thought repository,1,Bostong Marathon Bombing
Trib Political Reporter. Mom. Avid hiker,0,Bostong Marathon Bombing
Lou Dobbs Tonight,0,Bostong Marathon Bombing
Die hard Leafs fan,1,Bostong Marathon Bombing
Its the end of the world as we know it,1,Bostong Marathon Bombing
J.D.,1,Bostong Marathon Bombing
Senior communications and organizational counsel working with leaders in sustainability & social equality to drive lasting change.  music  BBQ. Member Manhattan Community Board 7.,1,Bostong Marathon Bombing
Leader,1,Bostong Marathon Bombing
A fair and accurate depiction of my unfair and innaccurate thoughts.,1,Bostong Marathon Bombing
Hanging out in SoCal with my pup,1,Bostong Marathon Bombing
President: Hammond Enterprises LLC dba @Fafoutee,0,Bostong Marathon Bombing
Providing award winning news,0,Bostong Marathon Bombing
Pharmacy Student. University of Saskatchewan. Proud Environmentalist. Happy Vegetarian. Tweet various stuff. Oilers/Riders/Colts,1,Bostong Marathon Bombing
#VegasVagabond One of God's own prototypes. A high-powered mutant of some kind never even considered for mass production. -Raoul Duke,1,Bostong Marathon Bombing
Organic Life as Elementary Game Theory; Perception Conditions Existence,1,Bostong Marathon Bombing
I may be slow but I only stop when I finish and not because I quit,1,Bostong Marathon Bombing
Diana Winslow,1,Bostong Marathon Bombing
Painting the Targets in the Culture War. Oregon born.Washington educated. California Livin' Radio Guy http  My opinions.,1,Bostong Marathon Bombing
Happily married with 4 great kids! #FamilyComesFirst  #GreenRunsDeep #JeepLife #running,1,Bostong Marathon Bombing
aka Grateful Mom,1,Bostong Marathon Bombing
#Celtics #Jets #Mets & all things Sweet! Baker,1,Bostong Marathon Bombing
Associate Editor @Tiger_rag Covering LSU football and baseball. Native New Yorker. Coffee drinker #dfiu Send tips/ideas to james@tigerrag.com,0,Bostong Marathon Bombing
Do you think Obama is living up to the hype? Tell us what you think,0,Bostong Marathon Bombing
