description,is_gen_pub,source
"WSU Warrior, part dreamer, part nerd, mostly good guy. Making a better place w/ libraries, tech & creativity; native plants; LOUD road-trip-singing.",1,Brussel Airport Bombing
adventurous,1,Brussel Airport Bombing
Still kickin it! No lists! if you do not tweet in English you will be blocked!,1,Brussel Airport Bombing
Growing with Katy...,1,Brussel Airport Bombing
"One of those annoying creative types. I'm also a former journalist and a Web design novice. Maybe an entrepreneur soon, but I think I'll take a nap first.",0,Brussel Airport Bombing
PR Professional|On Air Personality|Social Media Guru|Brand Ambassador|A&R|Animal Lover|Foodie|Supporter of Local&Black Owned|??God|#positivevibesonly??,1,Brussel Airport Bombing
Rapper and Producer for @snbjrrecords | For performance booking email at snbjrrecords@gmail.com | #tkYL | @jigsaw_original w/ me NEW VIDEO BELOW!!,0,Brussel Airport Bombing
"Finding happiness&honor in being helpful in the world while enjoying the Yankees,U2&promoting Muslims for Peace",1,Brussel Airport Bombing
#WorldPeaceAdvocate #AllChildrenMatter #ChristConsciousness #Ascension #AddictionRecovery #BreaktheCycle #GlobalAwakening #SpiritualRevolution,0,Brussel Airport Bombing
Warchick is a military historian/conservative commentator.She coined phrases Political Castration and Islammunism.An online favorite since 02. #TCOT,0,Brussel Airport Bombing
"Co-founder of @useWusk. Social media guy, college graduate, entrepreneur and lover of @GreenChileNM! ~ #Geek #YouTube #SoundCloud #Crowdfunding #Startup",1,Brussel Airport Bombing
"GOA-OathKeeper, TeaParty-Activist in The Constitutional Republic of USA. Studied Constitution & Amendments at University of Eyes Open and Aware Now.",1,Brussel Airport Bombing
God's plans for you are greater than your plans for you. Let it happen.,1,Brussel Airport Bombing
"AlliKat Records, is an indie recording lable and new media P/R firm headed by Publicist Celia Black and Record Producer, Gwen Jones, in Seattle.",0,Brussel Airport Bombing
"Oregon Republican Christian Conservative focused on truth about Left Wing Radical Earl Blumenauer  and Obamacare Taxes.  Impeach Obama, not a leader",1,Brussel Airport Bombing
Pretty sure monks make the best beer.,1,Brussel Airport Bombing
"Christian husband, dad #Veteran #liberty #sports #cycle #hike #books #music  #movies #health #TKR  #veindisease #edema #legwear #travel #maps #PrayerWarrior",1,Brussel Airport Bombing
"Austin's Home For TALK. Breaking news & weather when it happens, plus Ingraham, Beck, Ramsey, Hannity, Savage, Texas A&M sports & #txhsfb with @FridayFanstand.",0,Brussel Airport Bombing
Social Network Leadership for Purpose and Impact - focus Health,1,Brussel Airport Bombing
"Reporter/fill-in anchor @FOX59/@CBS4INDY, #amnewser, @NorthwesternU grad, Miami-raised, Dominican-born, lover of french fries. Retweets are not endorsements.",0,Brussel Airport Bombing
COMMON SENSE!! VOTE TRUMP!!,1,Brussel Airport Bombing
MC since 07 New music coming http Media Activist for Stop Mass Incarceration Follow on instagram FB snapchat and kik @puffyholmes #Chicago,1,Brussel Airport Bombing
"Formerly an attorney, now just a frazzled AP English teacher.",1,Brussel Airport Bombing
"Progressive, Green, LGBT,  Women's Rights, Arab Spring, Freedom Is Priceless advocate",1,Brussel Airport Bombing
I love playing #baseball. I am very passionate about Making #Money #Online. I like to #travel and learn more about other #cultures.,1,Brussel Airport Bombing
actor/artist,1,Brussel Airport Bombing
"News feeds of suspects, fugitives & person's of interest who are wanted by law enforcement as reported by the news media. THIS IS NOT OFFICIAL INFORMATION!",1,Brussel Airport Bombing
im a fungi,1,Brussel Airport Bombing
"@rivervr + @rothventures

#blamedrewscancer",0,Brussel Airport Bombing
"gaming, music , jammin, personalcomputer, ,servers, electronic ,Hardware usually follow back if cant simply req to follow may not see anything,ur no snoflake",1,Brussel Airport Bombing
good things belgian,1,Brussel Airport Bombing
"Ex Canadian, anti obama /LDS (MORMON) Christian/wife/mom/grandma/ BYU Fan/animal lover/political junkie/volunteer 2002 Olympics & sad we don't have Romney",1,Brussel Airport Bombing
"I loathe gardening, beach-combing, sewing, knitting, Steampunk goth culture, Yorkshire, cricket, and studying Italian.",1,Brussel Airport Bombing
"16 Year Navy Vet. IT Pro @ Sutter Health, Tech w/ focus on Innovation & Security. West Coast Tae Kwon Do Demo Team 81-82. Martial Arts, Fitness, Bodybuilding.",1,Brussel Airport Bombing
"craft beer, swim, SUP, indie dance, nudisco and NO BIAS",1,Brussel Airport Bombing
American Patriot - United States Navy Veteran - Politically Independent - Champion of Free speech - Strong Supporter of Second Amendment,1,Brussel Airport Bombing
lover,1,Brussel Airport Bombing
"Love being Nana to my precious grandchildren! Love Nascar, Motorsports, Hockey, Football, Family, Animals & Laughter!",1,Brussel Airport Bombing
"Working to provide a safe learning, living and working environment for the Virginia Commonwealth University community.
Call (804) 828-1234 for assistance 24/7.",0,Brussel Airport Bombing
"Rabid conservative - Proudly blocked by Valerie Jarrett & Michael Moore.    #TCOT #PJNET #TEAPARTY #CRUZCREW 
Marxism is treason. NO Eggs!",1,Brussel Airport Bombing
Love My Family~ Love Animals~ Psychotherapist~ Tech~http Wildlife,1,Brussel Airport Bombing
"Engineer, #Nirvana, #Cricket, #Sarcasm, Nationalist #BJP & @narendramodi  (Disclaimer: RT, Tweet is not endorsement)",1,Brussel Airport Bombing
Junior Agent at @ApostropheReps. Student at @GC_CUNY. Alumni of @FIT. Photographer. News Junkie. Pit Bull Lover. Future Carrie Mathison.,1,Brussel Airport Bombing
http,0,Brussel Airport Bombing
The official Twitter account for news from Michigan State University.,0,Brussel Airport Bombing
"Latest News from Turkey, US and World",0,Brussel Airport Bombing
Conservative. I believe in the constitution. My love for country is boundless. Wife of Military Veteran. Mother. Grandmother. #TedCruz #CruzCrew #NeverTrump,1,Brussel Airport Bombing
Tweeting from The Republic of Texas ?? Believe the founding fathers left us The Constitution & more than ever we need 2 invite God back ! NoListsPlease,1,Brussel Airport Bombing
"Vietnam Veteran serving in Vietnam,Cambodia,Laos with the First Air Cavalry 2/12 Divison. I think about the ones who gave all so we can enjoy freedom!",1,Brussel Airport Bombing
Huge Sports Fan go Seahawks go trail blazers 12's follow 12's I'm 19 years old,1,Brussel Airport Bombing
"KKPsi  , Educator, Musician, Nerd",1,Brussel Airport Bombing
"Because when you look into systems, you find that everything is Idiotic, And you have to point it all out #AtheismisUnstoppable #AnarchismisUnstoppable",1,Brussel Airport Bombing
The Wright State University Institute of Defense Studies and Education provides programs using best practices relevant to the US Dept. of Defense.,0,Brussel Airport Bombing
"Support Team | info@wareactics.com | @slavetradeworld is one of our products  | Focus: Automation, Computer Software, Warehousing, and Logistics.",0,Brussel Airport Bombing
Some like it hot. Including me and I love BBQ!,1,Brussel Airport Bombing
#Business has only two functions - #marketing and #innovation.,1,Brussel Airport Bombing
Nat Geo/My Shot: http,0,Brussel Airport Bombing
Yo! Born in Philly. Happy Husband of Sherry. Father to Alexa & Leah. Former Lutheran Pastor. Olathe South HS History Teacher since 2001. Life-Long Learner.,1,Brussel Airport Bombing
"Retired lawyer, MBA and entrepreneur. Conservative. Politics and news junkie. Aspiring book author and microblogger. For God, country and the constitution.",1,Brussel Airport Bombing
UI/UX Mobile Designer/Dev & Farmer. Donald Trump supporter MAKE AMERICA GREAT AGAIN! Originally from Home of Rock & Roll CLEVELAND! Political Science Specialist,1,Brussel Airport Bombing
Entrepreneur MS Psychology Books Photography #Paranormal Sci Fi Horror Movies #AnimalLOVER  Metal/Goth/Techno #Constitution #2A #ProLife Catholic #TCOT #PJNET,1,Brussel Airport Bombing
UTK ? ???,1,Brussel Airport Bombing
"I'm only voting @RealDonaldTrump! I stand with @Netanyahu & Israel forever! 


 followed by @SeanHannity @RosanneBarr @AlvedaCKing",1,Brussel Airport Bombing
"Headlines, live coverage and more from the Chattahoochee Valley's largest news team. Find us on Facebook: http",0,Brussel Airport Bombing
Houstonian. American. Earthling.,1,Brussel Airport Bombing
*sighs deeply*,1,Brussel Airport Bombing
ALL Baseball always DWIGHT CHER CANNOT understand DEMOCRATS,1,Brussel Airport Bombing
Game Design  and Production. Drexel '.,1,Brussel Airport Bombing
"You can't like everything about everybody. Let's be friends!
#2A #Texas #NBA
It's important to discuss #culture with #politics.
Following is required.",1,Brussel Airport Bombing
Northeastern New Jersey / New York City,1,Brussel Airport Bombing
Live every moment/Laugh everyday/Love beyond words! Wife and mom.  Steelers and Penguins are my teams!,1,Brussel Airport Bombing
"Host of the the John Batchelor Show, weeknights from 9PM-1AM ET; novelist as John Calvin Batchelor.",0,Brussel Airport Bombing
"Blessed Husband & Father, Defender of the Republic",1,Brussel Airport Bombing
"Constitutionalist, Conservatarian, Narrative Examinant, Bibliophile, Cinephile. The sleepwalkers are lurching toward the call of their own folly.",1,Brussel Airport Bombing
#GunViolenceMustEnd! #LGBT #Equality #BLM #Bernie #Hillary #Unions #Progressive #DumpTrump #ChristiansAreTerroristsToo #GetVocal,0,Brussel Airport Bombing
"Patriarchy, Hierarchy, Ethnonationalism, Capitalism, & Anime. #NRx #AltRight",1,Brussel Airport Bombing
"I am an atheist, left-wing, social democrat, progressive, Bauhaus lovin' architect who LOVES Science, Philosophy and Charles Darwin.",1,Brussel Airport Bombing
"He is a physician in New York and Chief Editor of the Muslim Times, which has more than 37,000 followers. Website: http",0,Brussel Airport Bombing
Official Street Team for Stephan Krenn from the band Submission PH/Model/Upcoming Architect. @stephankrenn @SubmissionPH #TropicalPenguinStreetTeam,0,Brussel Airport Bombing
"Rare Comic Book Production Supervisor, Web Designer, and Super Dog Lover! #Trump #MakeAmericaGreatAgain #OnlyTrump #SuperTrump",1,Brussel Airport Bombing
"KINDLE BOOKS http CONTACT http 
Everything Comes  Medium http #cybercommunities  #abbasway",1,Brussel Airport Bombing
"Biblical Conservative Christian, Whovian, Minecrafter, Trekkie. Proud member of the Grand Patriarchy.  #GiveMeLibertyOrGiveMeDeath",1,Brussel Airport Bombing
Air Force SF Vet,1,Brussel Airport Bombing
News from the changing landscape of journalism.,0,Brussel Airport Bombing
"Hoping for a better New Year, 2016",1,Brussel Airport Bombing
MAKE AMERICA GREAT AGAIN #VETS #Conservative #politically incorrect #Blue Lives Matter #Secure the borders #Israel #antiiIslam #????? ???? #Nobama #NRA,1,Brussel Airport Bombing
"born in Riga,Latvia",1,Brussel Airport Bombing
"SBPDL author
Author of Escape From Detroit: The Collapse of America's Black Metropolis and http 
http",0,Brussel Airport Bombing
"The complete Berserk O-Bozo ineligibility document:



http",1,Brussel Airport Bombing
I'm an angry Texan. Why am I angry you ask? I'm angry because of how things are going for America. She deserves better than she's getting from us. #tcot #PJNET.,1,Brussel Airport Bombing
"IF I SPEAK AT ONE CONSTANT VOLUME AT ONE CONSTANT PITCH
AT ONE CONSTANT RHYTHM RIGHT INTO YOUR EAR, YOU STILL WON'T HEAR You still won't hear...",1,Brussel Airport Bombing
"PUTTING PROTEST BACK IN PROTESTANT! Blog: http News: http 
I do not necessarily share all the views and opinions posted",1,Brussel Airport Bombing
"Application Developer, Pelicans & Saints fan, #Team237, Africa",1,Brussel Airport Bombing
"Mexican passport, East Coast backdrop. Head in NYC, heart in the throes of wanderlust. Opinions are my own.",1,Brussel Airport Bombing
"Proud Conservative American-

Mom to two beautiful people-

Supporter of the Greatest Military in the World-

I was one in a Million at D.C. March 09/12/09",1,Brussel Airport Bombing
"Progressive policies are the only remedy to the sickness of the current system. #Bernie2016 #p2 #UniteBlue #LibCrib        
RT ARE NOT ENDORSEMENTS!!!",1,Brussel Airport Bombing
"Not Your Average Fashion Event. Powered by Carbon Neutral Resources. Dates: June 17-24, 2016. #RFWNY #Fashion #Trend #LGBT",0,Brussel Airport Bombing
Husband-Retired Pediatrician-Berkeley Grad-Believer in the American dream for all #UniteBlue,1,Brussel Airport Bombing
"Dr. Wilda V. Heard, or Dr. Wilda, has a J.D. from Yale Law School and a doctorate in Education Leadership from Seattle University.",1,Brussel Airport Bombing
"I believe in the cause, not the man. My opinion will change when facts present themselves. Devoutly American. My support of Trump is unwielding",1,Brussel Airport Bombing
"Retired Sgt. Texas Dept. Of Criminal Justice 24 yrs. Conservative, Gay, HIV Positive 23 yrs. Beer Guzzler/BBQr",1,Brussel Airport Bombing
Advancing a balanced and realistic understanding of American interests in the Middle East. (RT & Follows do not constitute endorsement.),1,Brussel Airport Bombing
"I'm the biggest hypocrite of 2015.

#Dolphins #Heat #Marlins #Canes. 

Nas, Kendrick Lamar, JCole, Lupe, Kanye.",1,Brussel Airport Bombing
"Full service Web Design Firm. Stay connected for tech tips, security alerts & other interesting tidbits!",0,Brussel Airport Bombing
National Park work and Man with a long past.,1,Brussel Airport Bombing
"Leading the remote asset monitoring and analytics business at Emerson Process Management, recreational cyclist, Houston sports and F1 fan, and BBQ enthusiast",1,Brussel Airport Bombing
I am a teacher. I love all things sci fi especially  Star Trek and Star Wars and Tolkien.,1,Brussel Airport Bombing
"Organizer, Emergency Medical Technician, Student, ex Vice-Presidential candidate and Blogger",1,Brussel Airport Bombing
With God I'm willing #TeamJesus #TeamGeek live for love die for family. I just pray& tweet. get $ or get nothing.,1,Brussel Airport Bombing
"Christ follower, technology practitioner & international affairs aficionado",1,Brussel Airport Bombing
"Before posting to any City of Bozeman social media sites, please read our acceptable use policy http",0,Brussel Airport Bombing
